descrizione
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, TIPOLOGIA DI CLIENTE, LA TIPOLOGIA INSERITA NELL'ALLEGATO AMMINISTRATIVO E' RIFERITA AI CLIENTI SOGGETTO PASSIVO NON RESIDENTI IN ITALIA-NON COERENTE CON QUANTO PRESENTE SULLA VISURA CAMERALE
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo per comunicazione emissione, VERIFICARE LA MODALITA' DI FATTURAZIONE- NEL CONTRATTO NON E' PRESENTE ALCUNA INDICAZIONE
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, DA VERIFICARE CON MODULO ACC.NE E DOCUMENTO IDENTITA' RAPPRESENTANTE LEGALE
NON E' VISIBILE LA FIRMA SUL DOCUMENTO DI RICONOSCIMENTO DEL LEGALE RAPPRESENTANTE
SCHEDA CLIENTE, DATI ANAGRAFICI, Pubblica Amministrazione, da cerved la natura giuridica è SAS da SFA PUBBLICA AMMINISTRAZIONE ESTERA
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, IL NUMERO CIVICO DELLA SEDE LEGALE DEV'ESSERE UGUALE A QUELLO RISCONTRATO NELLA VISURA CAMERALE (CONTRADA COLLE DELLE API, SNC)
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEV'ESSERE LEGGIBILE
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEV'ESSERE LEGGIBILE
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEV'ESSERE LEGGIBILE
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, la firma deve essere chiara e leggibile come da nuove disposizioni ,come riporta l'allegato della proposta contrattuale
SCHEDA CLIENTE, DATI ANAGRAFICI, Cognome , il cognome nn e' completo deve essere  scritto Volpicella
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, la firma copre il nome e cognome 
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, firma illeggibile 
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, La firma non è leggibile
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEV’ESSERE APPOSTA A MANO, DEV’ESSERE LEGGIBILE E COMPLETA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEV’ESSERE APPOSTA A MANO, DEV’ESSERE LEGGIBILE E COMPLETA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, IL NOMINATIVO DEV'ESSERE COMPLET
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEV’ESSERE APPOSTA A MANO, DEV’ESSERE LEGGIBILE E COMPLETA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Altro, Presenza del timbro, LA RAGIONE SOCIALE NON è COMPLETA E MANCA L'INDIRIZZO
A CAUSA DELLA SCANNERIZZAZIONE NON SI LEGGONO I NUMERI DELLE PAGINE AL FONDO DI OGNI FOGLIO
L'INTESTATARIO DELLA CARTA D'IDENTITA' NON SI VEDE: L'IMMAGINE NON E' INTERA
MANCA IL RETRO DEL CODICE FISCALE
99 - Errore generico: È necessario associare tutte le Schede di Personalizzazione ad un Centro di Costo
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Altro, Presenza del timbro, IL TIMBRO è PARZIALMENTE ILLEGGIBILE
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEV'ESSERE LEGGIBILE E PER ESTESO
"
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEV'ESSERE LEGGIBILE E PER ESTESO
"
"INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEV'ESSERE LEGGIBILE E PER ESTESO
"
SCHEDA CLIENTE, DATI ANAGRAFICI, PEC, LA PEC è ASSENTE ED è INDISPENSABILE PER GLI EVENTUALI SOLLECITI
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, LA PEC è ASSENTE ED è INDISPENSABILE PER GLI EVENTUALI SOLLECITI
SCHEDA CLIENTE, DATI ANAGRAFICI, Ragione sociale , RAGIONE SOCIALE ERRATA
POLICY DEL CREDITO, Presenza del modulo, Presenza del modulo, POLICY DEL CREDITO ASSENTE
RAGIONE SOCIALE ERRATA. R.S. CORRETTA COME DA A.D.E.
SCHEDA CLIENTE, SEDE LEGALE, Via, manca per intero la sede legale 
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, TIPOLOGIA DI CLIENTE, allegato amm.vo errato è  per Clienti non residenti in Italia
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo PEC (obbligatorio se non fornito Codice Destinatario), PEC ERRATA. PEC CORRETTA 
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, PEC ERRATA. PEC CORRETTA 
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEV'ESSERE LEGGIBILE
"
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEV'ESSERE LEGGIBILE
"
"INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEV'ESSERE LEGGIBILE
"
POLICY DEL CREDITO, Validità, Validità, policy scaduta il 14/02/2023, il contratto è stato firmato il 30/11/2022 verificare e confermare la correttezza dei dati
SU SFA LA FORMA GIURIDICA INDICATA E' SOC.SEMPL.
SULLA CARTA D'IDENTITA' NON SI LEGGE LA SCADENZA
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, MANCA IL NUMERO CIVICO DELLA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, CAP, MANCA IL CAP DELLA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Località, MANCA LA LOCALITA' DELLA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Provincia, MANCA LA PROVINCIA DELLA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Nazione, MANCA LA NAZIONE DELLA SEDE LEGALE
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, Codice Destinatario, IL MODULO E' PER L'ESTERO, ERRATO: LA DITTA E' IN ITALIA
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo PEC (obbligatorio se non fornito Codice Destinatario), IL MODULO E' PER L'ESTERO, ERRATO: LA DITTA E' IN ITALIA
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, IL MODULO E' PER L'ESTERO, ERRATO: LA DITTA E' IN ITALIA
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo fisico, IL MODULO E' PER L'ESTERO, ERRATO: LA DITTA E' IN ITALIA
IL DOCUMENTO D'IDENTITA' E' TROPPO SCURO: NON SI LEGGE IL CODICE FISCALE
manca foto copia del codice fiscale  allegare al contratto 
manca codice fiscale
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Altro, Presenza del timbro, COPRE PARTE DEL CONTRATTO
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, TIMBRO VA APPOSTO SOTTO LA FIRMA E NON COPRIRLA NON SI CAPISCE NULLA 
carta d'identità troppo piccola, ingrandendo rimane tutto sgranato e non si legge
forma giuridica errata su sfa
sede legale su sfa non indicata
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo per comunicazione emissione, il cliente risulta essere residente in Italia
"risulta essere stato caricato lo stesso contratto.
è necessario caricare il contratto corretto eliminando quello vecchio e successivamente fare aggiorna su sfa"
il documento allegato non è quello del firmatario dell'atto. 
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, FIRMA NON LEGGIBILE E DIVERSA DA DOCUMENTO
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, il nome non è completo,manca Salvatore come documento allegato
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, il nome non è completo,manca Salvatore come documento allegato
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, il nome non è completo manca Salvatore come da documento allegato
IN SFA - DATI CLIENTE - MANCA NATURA GIURIDICA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, manca nome: COSIMO ALDO VITTORIO
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, la firma non è leggibile
SCHEDA CLIENTE, DATI ANAGRAFICI, Ragione sociale , non completa come da visura
mancano i seguenti documenti c. fiscale c. identità
ALLEGATO AMMINISTRATIVO, Presenza del modulo, Presenza del modulo
SCHEDA CLIENTE, Presenza del modulo, Presenza del modulo
IL CONTRATTO TRASMESSO NON CORRISPONTDE ALLA SOCIETA'
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Luogo e data, MANCA LUOGO E DATA 
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, MANCA FIRMA 
LA FIRMA DEVE ESSERE IN CALCE E X ESTESO"
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Luogo e data, MANCA LUOGO E DATA 
"ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, MANCA FIRMA IN CALCE 
FIRMA DIGITALE NON VALIDA"
CONDIZIONI GENERALI DEL SERVIZIO, Completezza, Completezza, MODULO PRIVO DI DATA E FIRMA IN CALCE
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), Spunta scelte , manca spunta
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, manca cognome e nome 
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, manca firma in calce e x esteso
manca documento d'identita' piu' codice fiscale
la firma sulla pag dell'Accettazione e sulla Privacy non corrisponde alla firma inserita sul documento
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Altro, Prodotto, LA STAMPA NON PERMETTE  LA VERIFICA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, FIRMA ILLEGGIBILE E NON CONFRONTABILE CON DOCUMENTO
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, FIRMA ILLEGGIBILE E NON CONFRONTABILE CON DOCUMENTO
SCHEDA CLIENTE, RIFERIMENTI DEL CLIENTE SYSTEM ADMINISTRATOR, Telefono Cellulare, LA SCANNERIZZAZIONE NON PERMETTE LA VERIFICA
SCHEDA CLIENTE, RIFERIMENTI DEL CLIENTE SYSTEM ADMINISTRATOR, E-mail, LA SCANNERIZZAZIONE NON PERMETTE LA VERIFICA
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, TIPOLOGIA DI CLIENTE, LA SCANNERIZZAZIONE NON PERMETTE LA VERIFICA
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, LA SCANNERIZZAZIONE NON PERMETTE LA VERIFICA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, FIRMA ILLEGGIBILE E NON CONFRONTABILE CON DOCUMENTO
CARTA D'IDENTITA' ILLEGGIBILE. FIRMA NON CONFRONTABILE
FORMA GIURIDICA ERRATA SU SFA (E QUINDI ANCHE SU CRM): E' UNA SRL, CORREGGERE SOLO SFA
CONDIZIONI GENERALI DEL SERVIZIO, Completezza, Completezza, NON E' LEGGIBILE LA VERSIONE A LATO
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEVE ESSERE APPOSTA PER ESTESO E LEGGIBILE O ANALOGA A DOCUMENTO IDENTITA'
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEVE ESSERE APPOSTA PER ESTESO E LEGGIBILE O ANALOGA A DOCUMENTO IDENTITA'
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEVE ESSERE APPOSTA PER ESTESO E LEGGIBILE O ANALOGA A DOCUMENTO IDENTITA'
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Luogo e data, ACCETTAZIONE: manca luogo e data
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Luogo e data, ACCETTAZIONE: manca luogo e data
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), luogo e data, Informativa privacy: manca la data
Manca la scansione della carta d'identità e del codice fiscale
L c d'identità risulta scaduta
"CIE; retro con CF  ILLEGGIBILE"
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), Spunta scelte , MANCA SPUNTA SCELTE
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, FIRMA NON LEGGIBILE E DIVERSA DA DOCUMENTO
POLICY DEL CREDITO, Validità, Validità, POLICY DEL CREDITO SCADUTA
MANCA COPIA CF
E' obbligatorio allegare a tutti i contratti copia scanner del documento di identità e il codice fiscale del firmatario
ALLEGATO AMMINISTRATIVO,   MODULO PER NON RESIDENTI IN ITALIA
la firma riportata sul contratto non corrisponde alla firma inserita sul documento
Su SFA la forma giuridica SAS è errata, deve essere SRL.
POLICY DEL CREDITO, Validità, Validità, La data della policy risale a più di 90 giorni fa
SCHEDA CLIENTE, DATI ANAGRAFICI, Ragione sociale , CORREGGERE RAGIONE SOCIALE DEL CLIENTE
SCHEDA CLIENTE, SEDE LEGALE, Via, ERRATA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, ERRATA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, CAP, ERRATA SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Località, ERRATA SEDE LEGALE
CORREGGERE RAGIONE SOCIALE DEL CLIENTE SU SFA, COME DA VISURA CAMERALE
Il documento di riconoscimento caricato non risulta leggibile, la data di scadenza riportata sul doc è  31/08/2022. Si prega di allegare documento leggibile ed in corso di validità
Idocumenti c.identità e c.fiscale, le date non sono leggibili
SCHEDA CLIENTE, SEDE LEGALE, CAP, discordante con la visura camerale e CRMO
SCHEDA CLIENTE, SEDE OPERATIVA , Via, discordante con la visura camerale e CRMO
CONDIZIONI GENERALI DEL SERVIZIO, Completezza, Completezza, manca l'edizione
SCHEDA CLIENTE, DATI ANAGRAFICI, In qualità di, VERIFICARE. DA CERVED L'INCARICO RISULTA SCADUTO IL 31.12.2022
CARTA D'IDENTITA': SCANNERIZZATA DUE VOLTE MA UNA COPIA E' ILLEGGIBILE ED UNA COPIA E' LEGGIBILE MA SCANNERIZZATA  PRIVA DEL COGNOME 
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, e-mail, IL CLIENTE DEVE SCEGLIERE TRA MAIL O PEC - VALORIZZARE SUL MODULO SOLO UNA MODALITA'
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, IL CLIENTE DEVE SCEGLIERE TRA MAIL O PEC - VALORIZZARE SUL MODULO SOLO UNA MODALITA'
IL CODICE FISCALE VA INSERITO FRONTE RETRO
ALLEGATO AMMINISTRATIVO, Presenza del modulo, Presenza del modulo, IL MODELLO PRESENTATO E' RIFERITO ALLE PERSONE RESIDENTI ALL'ESTERO
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, FIRMA NN LEGGIBILE COPERTA DAL TIMBRO,TIMBRARE AL DI SOTTO DELLA FIRMA
SCHEDA CLIENTE, DATI ANAGRAFICI, Ragione sociale , DITTA O ENTE SU CERVED RISULTA CAT DI FIUMANO' CORREGGERE SU SFA E SCHEDA CLIENTE INSERIRE CAT
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEVE ESSERE PER ESTESA E  LEGGIBILE O RICONDUCIBILE  A QUELLA SUL DOCUMENTO D'IDENTITA' ( FIRME NON IDENTICHE)
IL CODICE FISCALE ALLEGATO DEVE ESSERE DELLA PERSONA FIRMATARIA DEL CONTRATTO QUINDI RINVIARE CF
"SCHEDA CLIENTE, SEDE LEGALE, Via, 
INDIRIZZO NON COERENTE CON VISURA CAMERALE E CRM"
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, INDIRIZZO NON COERENTE CON VISURA CAMERALE E CRM
SU ACCETTAZIONE INDIRIZZO INDICATO A MANO NON COINCIDENTE CON SEDE LEGALE DI VISURA CAMERALE E CRM
SEDE LEGALE SFA NON COINCIDENTE CON VISURA CAMERALE E CRM: ADEGUARE SFA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, la firma e' illeggibile ,da nuove disposizioni la firma deve essere chiara e leggibbile
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, firma illeggibile firmare chiaro e leggibile
doc d'identità sbiadito nn leggibile
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, La firma non è del rappresentante legale
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, La firma non è del rappresentante legale
SCHEDA CLIENTE, DATI ANAGRAFICI, Nome, Non è il rappresentante legale
SCHEDA CLIENTE, DATI ANAGRAFICI, In qualità di, Non è il rappresentante legale
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, Non è il rappresentante legale
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, Non è il rappresentante legale
"L'ANOMALIA PRECEDENTEMENTE RILEVATA NON E' STATA SANATA: da visura camerale la ragione sociale associata alla piva  risulta essere  Completare Anagrafica Cliente."" VERIFICARE DI AVER SOSTITUITO CORRETTAMENTE IL FILE SU SFA."
"da visura camerale la ragione sociale associata alla piva 01768220814 risulta essere ""CENTRO UFFICIO DI LONGO SALVATORE""  Completare anagrafica cliente"
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, incompleto manca il secondo nome PAOLO LUIGI
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, incompleto manca il secondo nome PAOLO LUIGI
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, la firma deve essere completa ,leggibile e uguale  come quella dell'approvazione specifica  articoli
necessita la foto copia del codice fiscale , non scaricato da internet 
SCHEDA CLIENTE, SEDE LEGALE, Via, DA FONTE VISURA-CERVED LA SEDE LEGALE E' Sede
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico SCHEDA CLIENTE, SEDE LEGALE, Via, DA FONTE VISURA-CERVED LA SEDE LEGALE E' Sede
SCHEDA CLIENTE, SEDE LEGALE, CAPSCHEDA CLIENTE, SEDE LEGALE, Via, DA FONTE VISURA-CERVED LA SEDE LEGALE E' Sede
"CONTROLLARE IL CORRETTO INSERIMENTO DELLA RAGIONE SOCIALE SUL CONTRATTO PDB.  LA CORRETTA DICITURA DOVREBBE ESSERE:  PR D.O.O. TRGOVINA EXTREME VITAL OVVERO ""EXTREME"" E NON EXREME. VERIFICARE CON CLIENTE E CORREGGERE CONTRATTO SU SFA."
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, MANCA CIVICO SEDE LEGALE
SCHEDA CLIENTE, SEDE LEGALE, Località, MANCA LOCALITA' SEDE LEGALE
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, e-mail, NELL' indirizzo per comunicazione emissione LA SCELTA DEVE ESSERE O PEC O MAIL. SELEZIONARE SOLO L'INDIRIZZO D'INTERESE.
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, pec, NELL' indirizzo per comunicazione emissione LA SCELTA DEVE ESSERE O PEC O MAIL. SELEZIONARE SOLO L'INDIRIZZO D'INTERESE.
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, Nome e cognome non corrispondono al legale rappresentante che è: STEFANIA PAOLA CORDA (come riportato su scheda cliente) Si chiede allineamento grazie.
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente. La firma non corrisponde a quella del legale rappresentante che è: STEFANIA PAOLA CORDA (come riportato su scheda cliente) Si chiede allineamento grazie.
Il documento di identità non è del legale rappresentante che è
la c.i. è sgranata e non è possibile confrontare la firma con quella apposta sulla documentazione
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, RAPPRESENTANTE LEGALE DISCORDANTE CON VISURA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, RAPPRESENTANTE LEGALE DISCORDANTE CON VISURA
SCHEDA CLIENTE, DATI ANAGRAFICI, Nome, RAPPRESENTANTE LEGALE DISCORDANTE CON VISURA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, RAPPRESENTANTE LEGALE DISCORDANTE CON VISURA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, RAPPRESENTANTE LEGALE DISCORDANTE CON VISURA
MANCANO CARTA IDENTITA' E CODICE FISCALE DEL SOTTOSCRITTORE DEL CONTRATTO
il contratto il allegato non corrisponde al Cliente indicato su SFA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, come indicato sul modulo stesso è richiesta la firma leggibile ma la firma presente non lo è
non è visibile la data della versione del modulo sull'informativa privacy
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEVE ESSERE AUTOGRAFA OVVERO SCRITTA MANUALMENTE A PENNA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEVE ESSERE AUTOGRAFA OVVERO SCRITTA MANUALMENTE A PENNA
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEVE ESSERE AUTOGRAFA OVVERO SCRITTA MANUALMENTE A PENNA
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, DA NUOVE DISPOSIZIONI LA FIRMA DEVE ESSERE LEGGIBILE PER ESTESO O UGUALE AL DOCUMENTO DI IDENTITA'. IL TIMBRO NON DEVE ESSERE SOVRAPPOSTO ALLA FIRMA 
SCHEDA CLIENTE, DATI ANAGRAFICI, Natura giuridica, non è stata inserita
non risulta ancora inserita in scheda cliente la natura giuridica
ASSENZA CODICE FISCALE DEL CLIENTE
SCHEDA CLIENTE, DATI ANAGRAFICI, Ragione sociale , CERVED  IL CLIENTE DEVE AGGIORNARE LA SUA VISURA  
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Altro, Presenza del timbro, RAGIONE SOCIALE E CIVICO DIVERSI 
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, firma indicata sulla pagina dell'Accettazione non corrisponde al nome inserito sulla scheda Cliente
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, firma indicata sulla pagina dell'Accettazione non corrisponde al nome inserito sulla scheda Cliente
SCHEDA CLIENTE, DATI ANAGRAFICI, Nome, nome  indicato sulla sulla scheda Cliente non corrisponde alla firma inserita sulla pag Accettazione
SCHEDA CLIENTE, DATI ANAGRAFICI, Cognome , nome  indicato sulla sulla scheda Cliente non corrisponde alla firma inserita sulla pag Accettazione
SCHEDA CLIENTE, DATI ANAGRAFICI, In qualità di
SCHEDA CLIENTE, DATI ANAGRAFICI, Natura giuridica, CERVED e CRM indica SRL- su SFA risulta SOCIETA' SEMPLICE
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), nome e cognome, i dati non sono relativi al nome e cognome indicati sulla scheda CCliente
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, la firma non è relativa alla persona che è stata inserita sulla scheda Cliente
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Conoscenza e Accettazione Condizioni Generali di Contratto del Servizio, Firma, LA FIRMA DEL LEGALE RAPPRESENTANTE DEVE CONTENERE TUTTI I NOMI E COGNOMI RIPORTATI SUL DOCUMENTO DI IDENTITA'
ACCETTAZIONE DELLA PROPOSTA CONTRATTUALE, Approvazione specifica Articoli, Firma, LA FIRMA DEL LEGALE RAPPRESENTANTE DEVE CONTENERE TUTTI I NOMI E COGNOMI RIPORTATI SUL DOCUMENTO DI IDENTITA'
INFORMATIVA PRIVACY, Informativa Privacy soggetti giuridici (2 scelte), firma del richiedente, LA FIRMA DEL LEGALE RAPPRESENTANTE DEVE CONTENERE TUTTI I NOMI E COGNOMI RIPORTATI SUL DOCUMENTO DI IDENTITA'
SCHEDA CLIENTE, DATI ANAGRAFICI, Natura giuridica, non è stata indicata
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, Codice Destinatario, manca
ALLEGATO AMMINISTRATIVO, MODALITA' DI EMISSIONE E TRASMISSIONE DELLE FATTURE, indirizzo PEC (obbligatorio se non fornito Codice Destinatario), manca
POLICY DEL CREDITO, Presenza del modulo, Presenza del modulo, MANCA
SCHEDA CLIENTE, SEDE LEGALE, Numero Civico, MANCA-inoltre i  procedura SFA  (n°4)discordante  da   VISURA CAMERALE (n°16)
C.I. : illeggibile il  c.f. e la data documento--fare meglio scannerizz.oppure  ingrandire che sia leggibile
